Beds,Provider,"Federal Number"
119,"REDEEMER RESIDENCE INC",245520
120,"KILLEEN NURSING & REHABILITATION",676438
120,"GRAYSON REHABILITATION  AND HEALTH CARE CENTER",495331
120,"DESOTO HEALTHCARE CENTER",255296
120,"CLARVIEW NURSING AND REHAB CEN",395458
120,"ASPIRE PHYSICAL RECOVERY CENTER AT CAHABA RIVER",015468
120,"PINECREST NURSING & REHABILITATION CENTER",675289
120,"HEREFORD NURSING & REHABILITATION",675868
120,"STARR COUNTY NURSING AND TRANSITIONAL CARE",676495
120,"JULIA RIBAUDO EXTENDED CARE CENTER",395493
120,"GREENBRIER REGIONAL MEDICAL CENTER",495330
120,"PICAYUNE REHABILITATION AND HEALTHCARE CENTER",255141
120,"BLUEBONNET NURSING AND REHABILITATION",675306
120,"TUPELO NURSING AND REHABILITATION CENTER",255136
120,SOUTHLAND,555070
120,"BRIARCLIFF HEALTH CARE CENTER",445260
120,"LANGHORNE GARDENS HEALTH & REHABILITATION CENTER",395521
120,"HILLCREST CARE CENTER INC",265620
120,"PENNSBURG MANOR",395555
120,"HIGHLAND MANOR REHABILITATION AND NURSING CENTER",395566
120,"HIGHLANDS HEALTHCARE AND REHABILITATION CENTER",395683
120,"TRANSITIONS HEALTHCARE WASHINGTON PA",395692
120,"TOWNE MANOR EAST",395446
120,"AUSTIN HEALTHCARE AND REHABILITATION CENTER",675459
120,"BOWLING GREEN HEALTH & REHABILITATION CENTER",495297
120,"RIVER'S EDGE REHABILITATION & HEALTHCARE CENTER",395843
120,"COURTYARDS OF ORLANDO CARE CENTER",105431
120,"REHAB & NURSING CTR GREATER PITTSBURGH",395851
120,"EPHRATA MANOR",395857
120,"SPRING RIVER CHRISTIAN VILLAGE INC",265617
120,"TRANSITIONS HEALTHCARE NORTH HUNTINGDON",395585
120,"LUXE AT LUTZ REHABILITATION CENTER (THE)",106093
120,"UNIONTOWN HEALTHCARE AND REHABILITATION CENTER",395674
120,"COTTONWOOD CREEK SKILLED NURSING & THERAPY",375144
120,"LGAR HEALTH AND REHABILITATION",395873
120,"MAVERICK NURSING AND REHABILITATION CENTER",676133
120,"ABERDEEN REHABILITATION AND SKILLED NURSING CENTER",235052
120,"LUBBOCK HEALTH CARE CENTER",455942
120,"THE ELEANOR NURSING CARE CENTER",335323
120,"THE PINES AT GLENS FALLS CTR FOR NURSING & REHAB",335325
120,"THE PALMS NURSING AND REHAB AT WINTER HAVEN",105428
120,"FORT MYERS REHABILITATION AND NURSING CENTER",105427
120,"WOODBRIDGE CARE CENTER",105426
120,"CORNING CENTER FOR REHABILITATION AND HEALTHCARE",335330
120,"BAY BLUFFS-EMMET CO MED CARE FAC",235033
120,"MARTIN NURSING AND REHABILITATION",105972
120,"SIGNATURE HEALTHCARE OF MIDDLEBURG REHABILITATION",106143
120,"BEDFORD CARE CENTER OF NEWTON",255153
120,"LIFE CARE CENTER OF SULLIVAN",265340
120,"PRUITTHEALTH - FORT OGLETHORPE",115409
120,"CARING HEIGHTS COMMUNITY CARE & REHAB CTR",395603
120,"GREENSBURG CARE CENTER",395604
120,"SHIPPENVILLE HEALTHCARE AND REHABILITATION CENTER",395607
120,"SWEET SPRINGS VILLA",265606
120,"FORSYTH CARE CENTER",265605
120,"ST MARY CENTER FOR REHABILITATION & HEALTHCARE",395621
120,"VILLAGE CREEK REHABILITATION AND NURSING CENTER",675975
120,"BRENTWOOD PLACE THREE",675352
120,"BERRY HILL NURSING HOME",495318
120,"LYNN CARE CENTER",495316
120,"CASCADES AT RIVERWALK",465184
120,"WOODHAVEN CARE CENTER",395653
120,"MONROEVILLE REHABILITATION AND WELLNESS CENTER",395670
120,"RETAMA MANOR NURSING CENTER/RAYMONDVILLE",675475
120,"AHC BETHESDA",445427
120,"PHOEBE BERKS",395880
120,"MAGNOLIA SQUARE NURSING AND REHAB",265731
120,"LAVERNA SENIOR LIVING",265787
120,"FAIRMONT CROSSING HEALTH AND REHAB CENTER",495363
120,"ENVOY OF WOODBRIDGE, LLC",495361
120,"PINE RIDGE HEALTH CARE LLP",676000
120,"COLLEGE PARK REHABILITATION AND CARE CENTER",676212
120,"BRYN MAWR VILLAGE",395095
120,"OZARK NURSING AND CARE CENTER",265753
120,"THE LAURELS OF CHARLOTTESVILLE",495377
120,"RIVERVIEW AT THE PARK CARE AND REHABILITATION CTR",265743
120,"HILLCREST HEALTH AND REHABILITATION CENTER",185125
120,"NIM HENSON GERIATRIC CENTER",185112
120,"LANDMARK OF IROQUOIS PARK REHAB AND NURSING CENTER",185096
120,"U-CITY FOREST MANOR",265736
120,"AHC NORTHBROOKE",445401
120,"BRIGHTPOINTE AT LYTLE LAKE",676416
120,"EMPORIA REHABILITATION AND HEALTHCARE CENTER",495375
120,"SPRINGTREE HEALTHCARE & REHAB CENTER",495378
120,"LANCASHIRE NURSING & REHABILITATION CENTER",495345
120,"VMRC, COMPLETE LIVING CARE",495385
120,"VILLAGES OF JACKSON CREEK, THE",265820
120,"MARQUIS MT TABOR",385141
120,"PRUITTHEALTH - SAVANNAH",115339
120,"REDWOOD OF CAMERON",265633
120,"PINE MEADOWS POST ACUTE",185215
120,"GAINESVILLE HEALTH AND REHAB CENTER",495388
120,"GLENS FALLS CENTER FOR REHABILITATION AND NURSING",335306
120,"CENTER ON AGING AND HEALTH",445424
120,"CHASE CITY HEALTH AND REHAB CENTER",495380
120,"HERITAGE HALL-RICH CREEK",495371
120,"SUBURBAN WOODS HEALTH & REHA",395912
120,"ST MARTHA CENTER FOR REHABILITATION & HEALTHCARE",395815
120,"LIFE CARE CENTER OF WICHITA",175407
120,"WINONA MANOR HEALTH CARE AND REHABILITATION CENTER",255171
120,"HOMEWOOD AT PLUM CREEK",395898
120,"GOLDEN VILLA",675490
120,"HIGHLAND PARK CARE CENTER",675493
120,"GARDENS AT ORANGEVILLE, THE",395899
120,"SAINT ANTHONY REHAB AND NURSING CENTER",155604
120,"SLATON CARE CENTER",675496
120,"COLLINWOOD CARE CENTER",675453
120,"LAURELWOOD CARE CENTER",395812
120,"RICHARD A. ANDERSON (STATE OF TEXAS VETERANS LAND",676479
120,"PLEASANT VIEW NURSING CENTER",115411
120,"LAFAYETTE-REDEEMER, THE",395704
120,"HEMPFIELD MANOR",395705
120,"GARDENS AT EAST MOUNTAIN, THE",395706
120,"GREENBRIER NURSING & REHABILITATION CENTER OF TYLE",675267
120,"MISSION VALLEY NURSING AND TRANSITIONAL CARE",676446
120,"WESLEY  ENHANCED LIVING AT STAPELEY",395715
120,"RIVERSIDE CARE CENTER",395719
120,"SHANGRI-LA REHAB & LIVING CENTER",265595
120,"THE HIGHLANDS GUEST CARE CENTER LLC",675447
120,"PAUL'S RUN",395738
120,"LAS PALMAS HEALTHCARE CENTER",675415
120,"ST LOUIS PLACE HEALTH & REHABILITATION",265586
120,"FOCUSED CARE AT BURNET BAY",675849
120,"CAMDEN HEALTHCARE & REHAB CENTER",445274
120,"FOCUSED CARE AT WEBSTER",675848
120,"COMPLETE CARE AT HARSTON HALL LLC",395791
120,"PRAIRIE MEADOWS REHABILITATION AND HEALTHCARE CENT",675446
120,"GARDENS AT WYOMING VALLEY, THE",395456
120,"GULF SHORES CARE CENTER",105435
120,"SOLARIS HEALTHCARE LAKE BENNET",105967
120,"MANORCARE HEALTH SERVICES DUNEDIN",105436
120,"SIGNATURE HEALTHCARE OF PALM BEACH",105466
120,"VICTORIA POST ACUTE CARE",555804
120,"MANORCARE HEALTH SERVICES",106005
120,"HERITAGE PARK REHABILITATION AND HEALTHCARE",105238
120,"MORNINGSTAR RESIDENTIAL CARE CENTER",335489
120,"WEST BROWARD REHABILITATION AND HEALTHCARE",105237
120,"BOCA RATON REHABILITATION CENTER",105219
120,"CONSULATE HEALTH CARE OF KISSIMMEE",106011
120,"RIO GRANDE CITY NURSING AND REHABILITATION CENTER",676119
120,"LYNWOOD NURSING AND REHABILITATION LP",455871
120,"RIVER CROSSING OF EAST PEORIA",145646
120,"THE GRAND REHABILITATION AND NURSING AT MOHAWK",335386
120,"ROYAL OAK NURSING CENTER",105385
120,"MANATEE SPRINGS REHABILITATION AND NURSING CENTER",105525
120,"ADVANCED CARE CENTER",105478
120,"EVERGREEN NURSING & REHAB CENTER",145628
120,"LIFE CARE CENTER AT WELLS CROSSING",105962
120,"BAY POINTE NURSING PAVILION",105477
120,"MISSION POINT NSG & PHY REHAB CTR OF CLAWSON",235214
120,"LAKE VIEW CARE CENTER AT DELRAY",105475
120,"PARKS HEALTHCARE AND REHABILITATION CENTER",105471
120,"FERNANDINA BEACH REHABILITATION AND NURSING CENTER",105470
120,"PONCE THERAPY CARE CENTER, THE",105468
120,"WILLISTON CARE CENTER",105467
120,"ANCHOR CARE & REHABILITATION CENTER",105464
120,"CALHOUN COUNTY MEDICAL CARE FACILITY",235237
120,"VERRAZANO NURSING AND POST-ACUTE CENTER",335273
120,"SAN SIMEON BY THE SOUND CENTER FOR NURSING & REHAB",335274
120,"HEALTH CENTER AT BRENTWOOD",105461
120,"RIVER CROSSING OF PEORIA",145647
120,"WEDGEWOOD HEALTHCARE CENTER",106002
120,"ALARIS HEALTH AT KEARNY",315192
120,"LAUREL RIDGE REHAB AND SKILLED CARE CENTER",225469
120,"CARE ONE AT BROOKLINE",225509
120,"PALMS OF SEBRING, THE",105037
120,"CAPSTONE CENTER FOR REHABILITATION AND NURSING",335543
120,"APERION CARE WESTCHESTER",145660
120,"COMMUNITY CONVALESCENT CENTER",105029
120,"ELDERWOOD OF LAKESIDE AT BROCKPORT",335569
120,"LIFE CARE CENTER OF PLANO",455864
120,"PEARL RIVER CO NURSING HOME",255349
120,"SUNSET NURSING AND REHABILITATION CENTER, INC",335587
120,"CENTRALIA MANOR",145666
120,"PINE CREST NURSING HOME",525326
120,"SUFFOLK CENTER FOR REHABILITATION AND NURSING",335596
120,"RIVER CROSSING OF MOLINE",145680
120,"SCHOFIELD RESIDENCE",335603
120,"EMERALD COAST CENTER",105265
120,"HIGHVIEW OF NORTHAMPTON",225466
120,"BROOKLYN UNITED METHODIST CHURCH HOME",335604
120,"CADIA REHABILITATION BROADMEADOW",085050
120,"MORTON PLANT REHABILITATION CENTER",105128
120,"HEALTHCARE CENTER OF JACKSONVILLE",105138
120,"STUART REHABILITATION AND HEALTHCARE",105277
120,"BRODIE RANCH NURSING AND REHABILITATION CENTER",676267
120,"SOUTHERN PINES HEALTHCARE CENTER",105275
120,"LIFE CARE CENTER OF NASHOBA VALLEY",225569
120,"BOCA CIEGA CENTER",105271
120,"UTICA REHABILITATION & NURSING CENTER",335471
120,"GROVES CENTER",105269
120,"BAYSIDE HEALTH AND REHABILITATION CENTER",105267
120,"MERCY REHAB AND CARE CENTER",145620
120,"NORTH FLORIDA REHABILITATION AND SPECIALTY CARE",105460
120,"RAYDIANT HEALTH CARE OF NEW PORT RICHEY",105459
120,"CYPRESS COVE CARE CENTER",105437
120,"SOLARIS HEALTHCARE COCONUT CREEK",105979
120,"ORCHID COVE AT OLDSMAR",105419
120,"BENEVA LAKES HEALTHCARE AND REHABILITATION CENTER",105416
120,"HERON POINTE HEALTH AND REHABILITATION",105413
120,"COMMUNITY HEALTH AND REHABILITATION CENTER",105975
120,"NORTH WESTCHESTER RESTORATIVE THERAPY & NRSG CRT",335342
120,"ORCHID COVE AT SARASOTA",105407
120,"AYERS HEALTH AND REHABILITATION CENTER",105401
120,"HERITAGE VILLAGE REHAB AND SKILLED NURSING INC.",335353
120,"THE PINES HEALTHCARE & REHAB CENTERS OLEAN CAMPUS",335357
120,"TRAIL LAKE NURSING & REHABILITATION",676132
120,"TIERRA PINES CENTER",105398
120,"EVERGREEN WOODS",105397
120,"GULF SHORE CARE CENTER",105978
120,"PARK RIDGE NURSING HOME",335369
120,"AUTUMN LAKE HEALTHCARE AT OCEANVIEW",315179
120,"ORCHID COVE AT PALM HARBOR",105394
120,"BEAR CREEK NURSING CENTER",105393
120,"SCHUYLER HOSPITAL INC & LONG TERM CARE UNIT",335375
120,"SCHOELLKOPF HEALTH CENTER",335376
120,"COLLAR CITY NURSING AND REHABILITATION CENTER",335377
120,"CARE CENTER AT PINELLAS PARK, THE",105422
120,"GRANVILLE CENTER FOR REHABILITATION AND NURSING",335331
120,"BAY BREEZE HEALTH AND REHABILITATION CENTER",105443
120,"RIVERSIDE CARE CENTER",105432
120,"HAINES CITY REHABILITATION AND NURSING CENTER",105442
120,"ORCHID COVE AT NAPLES",105439
120,"FOCUSED CARE AT CLARKSVILLE",455944
120,"ORCHID COVE AT NEW PORT RICHEY",105438
120,"GROVE OF ST CHARLES",145433
120,"MANORCARE NURSING AND REHABILITATION CENTER",105421
120,"NORTHERN METROPOLITAN RES HEALTH CARE FACILITY INC",335380
120,"ENGLEWOOD HEALTHCARE AND REHAB",105452
120,"THE VILLAGES OF ORLEANS HEALTH AND REHAB CENTER",335212
120,"PENINSULA CARE AND REHABILITATION CENTER",105451
120,"GRAMERCY COURT",555459
120,"ETOWAH HEALTH CARE CENTER",445422
120,"ROSEWOOD HEALTH AND REHABILITATION CENTER",105480
120,"HAMLIN PLACE OF BOYNTON BEACH",105485
120,"DELTONA HEALTH CARE",105447
120,"SOLARIS HEALTHCARE WINDERMERE",105960
120,"NORTH PORT REHABILITATION AND NURSING CENTER",105523
120,"RAYDIANT HEALTH CARE OF BRANDON",105520
120,"NSPIRE HEALTHCARE PLANTATION",105519
120,"WINTER GARDEN REHABILITATION AND NURSING CENTER",105518
120,"GRAND OAKS HEALTH AND REHABILITATION CENTER",105952
120,"DEBARY HEALTH AND REHABILITATION CENTER",105514
120,"ORCHID COVE AT STUART",105509
120,"UNIVERSITY HILLS HEALTH AND REHABILITATION",105445
120,"CORTLAND PARK REHABILITATION AND NURSING CENTER",335218
120,"GRAHAM OAKS CARE CENTER",455968
120,"GATEWAY CARE CENTER",105486
120,"CONSULATE HEALTH CARE OF NORTH FORT MYERS",105507
120,"SUSANNA WESLEY HEALTH CENTER",105498
120,"ORCHID COVE AT VENICE",105497
120,"ROYAL PALM BEACH HEALTH AND REHABILITATION CENTER",105494
120,"ROBINSON TERRACE",335236
120,"CONSULATE HEALTH CARE OF WEST PALM BEACH",105492
120,"NHC HEALTHCARE, DESLOGE",265158
120,"HELIA HEALTHCARE OF BELLEVILLE",145289
120,"RIVERWOOD HEALTH & REHABILITATION CENTER",105488
120,"BAY BREEZE SENIOR LIVING AND REHABILITATION CENTER",105487
120,"SIGNATURE HEALTHCARE AT THE COURTYARD",105970
120,"STONEBRIDGE ADAMS STREET",265810
120,"PARK MANOR OF SOUTH BELT",675819
120,"PARK PLACE NURSING & REHABILITATION CENTER",676005
120,"NURSING AND REHABILITATION CENTER AT GOOD SHEPHERD",045343
120,"REHAB AT SHANNONDELL",396101
120,"BRIARWOOD NURSING AND REHABILITATION CENTER,INC",045387
120,"WOODLAND HILLS HEALTHCARE AND REHABILITATION",045378
120,"VILLAGE SPRINGS HEALTH AND REHABILITATION",045254
120,"WHITE OAK MANOR - COLUMBIA",425068
120,"GLENDALE GARDENS NURSING & REHAB",265473
120,"SENIOR CARE AT HOLLAND LAKE",675633
120,"DESERT COVE NURSING CENTER",035095
120,"PROMEDICA SKILLED NURSING & REHAB WEST DES MOINES",165601
120,"THE BLOSSOMS AT NEWPORT REHAB & NURSING CENTER",045334
120,"HOLLY SPRINGS REHABILITATION AND HEALTHCARE CENTER",255229
120,"PARKVIEW HEALTHCARE",265463
120,"PRISMA HEALTH-LILA DOYLE",425075
120,"OAK MANOR NURSING AND REHABILITATION CENTER INC",045301
120,"SKYVIEW SPRINGS REHAB AND NURSING CENTER",495255
120,"THE LEGACY REHAB & CARE CENTER",035097
120,"BRIARCLIFF HEALTH CENTER OF GREENVILLE INC",675666
120,"PROMEDICA SKILLED NURSING & REHAB ( UTICA RIDGE )",165575
120,"RIVER CROSSING OF CREVE COEUR",265457
120,"GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE",675671
120,"RIVER RIDGE NURSING & REHABILITATION",675672
120,"MARANATHA VILLAGE, INC",265475
120,"TRINITY CENTER AT LUTHER PARK",165612
120,"THE BLOSSOMS AT WHITE HALL REHAB & NURSING CENTER",045372
120,"FRANKLIN HEALTH AND REHABILITATION CENTER",495207
120,"CHARLESGATE NURSING CENTER",415052
120,"SIKESTON CONVALESCENT CENTER",265479
120,"BAYVIEW REHABILITATION AND HEALTHCARE CENTER",415063
120,"AUTUMN CARE OF NORFOLK",495253
120,"THE LAURELS OF WILLOW CREEK",495257
120,"WEST VIEW NURSING AND REHABILIATION CENTER",415067
120,"BURKE HEALTH & REHABILITATION CENTER",495248
120,"DELMAR GARDENS OF OVERLAND PARK",175182
120,"PLAZA COMMUNITY LIVING CENTER",255207
120,"INFINITY PARK POST-ACUTE AND REHABILITATION CENTER",175176
120,"HOLIDAY RESORT",175173
120,"WEBCO MANOR",265520
120,"FARMVILLE HEALTH & REHAB CENTER",495249
120,"PROMEDICA TOTAL REHAB + (EXTON)",396144
120,"ALCOA PINES HEALTH AND REHABILITATION",045408
120,"GEORGIAN GARDENS CENTER FOR REHAB AND HEALTHCARE",265516
120,"STANLEYTOWN HEALTH AND REHABILITATION CENTER",495216
120,"OAK GROVE HEALTH & REHAB CENTER, LLC",495215
120,"HAVEN OF SAGUARO VALLEY",035085
120,"MERRIAM GARDENS HEALTHCARE & REHABILITATION",175123
120,"GALAX HEALTH AND REHAB",495250
120,"HERITAGE HALL GRUNDY",495259
120,"CURRENT RIVER NURSING CENTER, INC",265504
120,"HANOVER HEALTH AND REHABILITATION CENTER",495266
120,"HICKORY HEIGHTS HEALTH AND REHAB, LLC",045455
120,"BELLA HEALTHCARE CENTER",395977
120,"ALTOONA CENTER FOR NURSING CARE",395985
120,"HERITAGE CARE CENTER",265534
120,"KITTANNING CARE CENTER",395986
120,"JEFFERSON CITY NURSING AND REHABILITATION CTR, LLC",265530
120,"CONCORDIA AT VILLA ST JOSEPH",396026
120,LARKSPUR,675519
120,"BATTLEFIELD PARK HEALTHCARE CENTER",495252
120,"ATTALA COUNTY NURSING CENTER",255191
120,"CREEKSIDE HEALTH AND REHABILITATION CENTER",155628
120,"BEAUFONT HEALTH AND REHABILITATION CENTER",495260
120,"RALEIGH COURT HEALTH AND REHABILITATION CENTER",495209
120,"SOUTH COUNTY NURSING & REHABILITATION CENTER",415071
120,"TWIN PINES HEALTH CARE CENTER",396114
120,WESTGATE,265877
120,"RURAL RETREAT CARE CENTER",495417
120,"FRIENDSHIP HEALTH AND REHAB CENTER - SOUTH",495421
120,"WINDERMERE HEALTH AND REHABILITATION CENTER",115291
120,"NEIGHBORHOODS REHAB & SKILLED NURSING BY TIGERPLAC",265840
120,"CARTHAGE HEALTH AND REHABILITATION CENTER",265320
120,"ELK CROSSING",375566
120,"FAIRBURN HEALTH CARE CENTER",115298
120,"JEFFERSON NURSING AND REHABILITATION CENTER",676218
120,"WEBB CITY HEALTH AND REHABILITATION CENTER",265307
120,"BIRCH POINTE HEALTH AND REHABILITATION",265865
120,"ABINGDON HEALTH CARE LLC",495409
120,"SYLVIA G THOMPSON RESIDENCE CENTER, INC",26A378
120,"SIGNATURE HEALTHCARE OF SPENCER COUNTY",185327
120,"TIFFANY SPRINGS REHABILITATION & HEALTH CARE CENTE",265863
120,"FOCUSED CARE AT ALLENBROOK",675079
120,"LIFE CARE CENTER OF CASPER",535049
120,"GLENHAVEN RETIREMENT VILLAGE",375359
120,"SIGNATURE HEALTHCARE OF CLARKSVILLE",445448
120,"CAPITOL HILL SKILLED NURSING AND THERAPY",375151
120,"BAPTIST VILLAGE OF OKLAHOMA CITY",375381
120,"ST. ANN'S SKILLED NURSING AND THERAPY",375561
120,"RICHWOOD NURSING & REHAB",185438
120,"GALLATIN NURSING & REHAB",185360
120,"ALBEMARLE HEALTH & REHABILITATION CENTER",495420
120,"LAKE GIBSON VILLAGE HEALTH AND REHABILITATION CENT",106146
120,"STILWELL NURSING AND REHAB",375333
120,"JOPLIN HEALTH AND REHABILITATION CENTER",265309
120,"BAPTIST VILLAGE OF OWASSO",375382
120,"SALAMANCA REHABILITATION & NURSING CENTER",335534
120,"CARTER NURSING AND REHABILITATION",185253
120,"NORTHLAND REHABILITATION & HEALTH CARE CENTER",265870
120,"PILLARS OF NORTH COUNTY HEALTH & REHAB CENTER, THE",265341
120,"CALIFORNIA HOME FOR THE AGED",055955
120,"MAJESTIC CARE OF NORTH VERNON",155665
120,"BEAUMONT NURSING AND REHABILITATION",675620
120,"THE BLOSSOMS AT CUMBERLAND REHAB & NURSING CENTER",045359
120,"CRESTWOOD HEALTH AND REHABILITATION CENTER",675597
120,"SILOAM HEALTHCARE, LLC",045356
120,"SPRINGFIELD SKILLED CARE CENTER",265477
120,"STEERE HOUSE NURSING AND REHABILITATION CTR",415091
120,"HARLINGEN NURSING AND REHABILITATION CENTER",675606
120,"NORTHERN CARDINAL REHABILITATION AND NURSING",495206
120,"CHERAW HEALTHCARE",425005
120,"VICTORIA GARDENS OF ALLEN",675882
120,"HARALSON NSG & REHAB CENTER",115431
120,"SIGNATURE HEALTHCARE OF SAVANNAH",115120
120,"COLONIAL MANOR NURSING HOME, INC",375465
120,"THE LAKES",375396
120,"BELLS NURSING AND REHABILITATION CENTER",445463
120,"LAKE MANASSAS HEALTH & REHABILITATION CENTER",495424
120,"PRINCESS ANNE HEALTH & REHABILITATION CENTER",495418
120,"CUERO NURSING AND REHABILITATION CENTER",675110
120,"HALLETTSVILLE NURSING AND REHABILITATION",675095
120,"WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH",055995
120,"AHC SAVANNAH",445444
120,"THE PARK IN PLANO",675113
120,"QUAIL RIDGE LIVING CENTER, INC",375386
120,"PARKVIEW POST-ACUTE AND REHABILITATION CENTER",185256
120,"CASPER MOUNTAIN REHABILITATION AND CARE CENTER",535024
120,"WESLEY WOODS HEALTH & REHABILITATION",676211
120,"COMMUNITIES OF WILDWOOD RANCH",265848
120,"CHATSWORTH HEALTH CARE CENTER",115280
120,"AURORA HEALTH AND REHABILITATION",255206
120,"CHARITON PARK HEALTH CARE CENTER",265526
120,"NEIGHBORHOODS AT QUAIL CREEK, THE",265799
120,"DELMAR GARDENS OF SMYRNA",115330
120,"BEAVER VALLEY HEALTHCARE AND REHABILITATION CENTER",395266
120,"DIVERSICARE OF TUPELO",255105
120,"BRETHREN VILLAGE",395328
120,"BURLESON NURSING AND REHABILITATION CENTER",675144
120,"MURRYSVILLE REHABILITATION AND WELLNESS CENTER",395295
120,"HERITAGE HOUSE AT KELLER REHAB & NURSING",675153
120,"PALOMINO PLACE",676422
120,"SOUTHBROOKE MANOR NURSING AND REHABILITATION CENTE",675159
120,"DUTCHTOWN CARE CENTER",265672
120,"GREEN HOME, INC, THE",395318
120,"MERIDIAN CARE",675171
120,"HILLSIDE HEIGHTS REHABILITATION SUITES",675498
120,"COLONEL GLENN HEALTH AND REHAB, LLC",045460
120,"RANCHO REHAB AND HEALTHCARE CENTER",265402
120,"SALT RIVER COMMUNITY CARE",265694
120,"OAK PARK CARE CENTER",265427
120,"NHC HEALTHCARE - BLUFFTON",425397
120,"PRUITTHEALTH- BLYTHEWOOD",425400
120,"CROSS TIMBERS REHABILITATION AND HEALTHCARE CENTER",675703
120,"AUTUMN OAKS CARING CENTER",265406
120,"SHEA POST ACUTE REHABILITATION CENTER",035105
120,"LIFE CARE CENTER OF BROOKFIELD",265405
120,"CHOICE HEALTHCARE AT LYNCHBURG",495151
120,"TRUMAN LAKE MANOR INC",265431
120,"PORTSMOUTH HEALTH AND REHAB",495149
120,"FOCUSED CARE AT FORT STOCKTON",675722
120,"PETERSBURG HEALTHCARE CENTER",495144
120,"NEW ALBANY HEALTH & REHAB CENTER",255268
120,"PAVILION AT ST LUKE VILLAGE, THE",395265
120,"ASPIRE SENIOR LIVING PLATTE CITY",265696
120,"RIDGECREST MANOR NURSING & REHABILITATION",495134
120,"PROMEDICA SKILLED NRSG AND REHAB (JERSEY SHORE)",395359
120,"RIDGE CREST NURSING CENTER",265797
120,"MIRACLE MILE HEALTHCARE CENTER, LLC",555139
120,"SUMMIT HEALTH AND REHAB CENTER",495381
120,"BROOKSIDE HEALTHCARE & REHABILITATION CENTER",395227
120,"GRAND MANOR NURSING & REHABILITATION CENTER",265717
120,"SMOKY MOUNTAIN POST-ACUTE AND REHABILITATION CENTE",445382
120,"PINE GROVE NURSING CENTER",675230
120,"QUINTON MEM HC & REHAB CENTER",115403
120,"HOLLY MANOR NURSING HOME",495339
120,"JAMES RIVER NURSING AND REHABILITATION",265664
120,"BROAD ACRES HEALTH AND REHAB",395352
120,"SILVER STREAM NURSING AND REHABILITATION CENTER",395354
120,"PLEASANT HILLS COM LIV CENTER",255112
120,"CLEVELAND NURSING AND REHABILITATION CENTER",255114
120,"GEORGE E WAHLEN OGDEN VETERANS HOME",465172
120,"LONGMEADOW HEALTHCARE CENTER",675185
120,"GROVE AT NORTH HUNTINGDON, THE",395382
120,"PARKWAY HEALTH AND REHABILITATION CENTER",445387
120,"THE OASIS OF GOLFCREST",675233
120,"SIEMONS' LAKEVIEW MANOR NURSING AND REHAB CTR",395398
120,"MAGNOLIA REHABILITATION & NURSING CENTER",055474
120,"DIVERSICARE OF MERIDIAN",255118
120,"WESLEY ENHANCED LIVING PENNYPACK PARK",395413
120,"ELK HAVEN NURSING HOME",395341
120,"MANCHESTER HEALTH CARE CENTER",445391
120,"WINSTON COUNTY NURSING HOME",255072
120,"HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW",395277
120,"CARE CENTER OF LAUREL",255095
120,"CARE CENTER OF ABERDEEN",255097
120,"ROSE HILL HEALTH AND REHAB",495140
120,"BRENTWOOD PLACE TWO",675702
120,"TOPEKA CENTER FOR REHABILITATION AND HEALTHCARE",175172
120,"MANASSAS HEALTH AND REHAB CENTER",495038
120,"DESERT HIGHLANDS CARE CENTER",035169
120,"VALLEY MANOR AND REHABILITATION CENTER",265356
120,"KINGSVILLE NURSING AND REHABILITATION CENTER",675815
120,"GREENBRIER NURSING & REHABILITATION CENTER OF PALE",675816
120,"WESTWOOD LIVING CENTER",265347
120,"EDINBURG NURSING AND REHABILITATION CENTER",675785
120,"WEST MEADE PLACE",445203
120,"PINEY FOREST HEALTH AND REHABILITATION CENTER",495107
120,"HUNTINGDON HEALTH & REHABILITATION CENTER",445210
120,"JORDAN CREEK NURSING & REHAB",265394
120,"ALLEGIANT HEALTHCARE OF PHOENIX, LLC",035290
120,"PARK MANOR OF CYFAIR",675818
120,"ARIZONA STATE VETERAN HOME-TUCSON",035284
120,"SUNSET HEALTH CARE CENTER",265390
120,"LAKESIDE HEALTH AND REHABILITATION CENTER",255288
