Beds,Provider,"Federal Number"
71,"ROSE LINN CARE CENTER",385278
71,"MAPLE LANE NURSING HOME",475042
71,"FULTON MANOR NURSING & REHAB C",366097
71,"SAN LUIS CARE CENTER",055839
71,"ALTERCARE OF NOBLES POND, INC",366298
71,"HERITAGE HEALTH-MOUNT ZION",145546
71,"FOUNTAIN SPRINGS HEALTHCARE CENTER",435110
71,"BRAUN'S NURSING HOME",155520
71,"MICHAEL J FITZMAURICE SOUTH DAKOTA VETERANS HOME",43A136
71,"THE ESTATES AT LINDEN LLC",245337
71,"FRANCISCAN CONVALESCENT HOSPITAL",055979
71,"PAULS VALLEY CARE CENTER",375463
71,"CRYSTAL LAKE REHABILITATION AND CARE CENTER",415099
71,"SPRING VIEW NURSING & REHABILITATION",185309
71,"NORTHFIELD VILLAGE RETIREMENT COMMUNITY",366275
71,GLENAIRE,345445
71,"WESTVIEW CARE CENTER",165363
71,"CRESTMONT NORTH NURSING HOME",365875
71,"CORYDON SPECIALTY CARE",165222
71,"REGENCY AT BLUFFS PARK",235658
71,"CHAFFEE NURSING CENTER",265492
71,"DENISON NURSING AND REHAB",455563
71,"ACCOLADE HC OF EAST PEORIA",145524
71,"SOUDERTON MENNONITE HOMES",395634
71,"WALKER NURSING HOME",146100
71,"SAGINAW SENIOR CARE AND REHAB CENTER, L L C",235113
71,"HILLSIDE CENTER",185012
71,"GALLATIN MANOR",146054
71,"PASADENA GROVE HEALTH CENTER",055617
71,"TUSCOLA HEALTH CARE CENTER",146086
71,"SUNSET MANOR",015149
71,"WHITE SETTLEMENT NURSING CENTER",455475
71,"RICHLAND REHABILITATION CENTER",505514
71,"ROLAND PARK PLACE",215154
72,"IOWA JEWISH SENIOR LIFE CENTER",165006
72,"LAKE MINNETONKA SHORES",245210
72,"HARRISON'S CROSSING HEALTH CAMPUS",155830
72,"SKILLED NURSING FACILITY AT NORTH HILL (THE)",225281
72,"PRAIRIE GATE",165788
72,"FREEDOM POINTE AT THE VILLAGES REHABILITATION AND",106083
72,"NHC HEALTHCARE, SOMERVILLE",445119
72,"CRYSTAL CARE CENTER OF ASHLAND",366239
72,"LIVONIA WOODS NURSING AND REHABILITATION",235590
72,"PRAIRIE GATE",165789
72,"ORCHID COVE AT VERO BEACH",106075
72,"ST HELENA PARISH NURSING HOME",195610
72,"FRIENDSHIP VILLAGE RETIREMENT",165081
72,"ST GABRIEL'S COMMUNITY",355126
72,"KEENELAND NURSING AND REHABILITATION",675708
72,"MOHUN HEALTH CARE CENTER",366135
72,"PRUITTHEALTH - GRANDVIEW",115631
72,"ALLURE OF MT CARROLL",145770
72,"PIONEER CARE CENTER",465020
72,"MEDILODGE OF LEELANAU",235209
72,"THE NEIGHBORHOOD IN RIO RANCHO",325130
72,"MAYFLOWER PLACE NURSING & REHABILITATION CENTER",225374
72,"WINSHIP GREEN CENTER FOR HEALTH & REHAB, LLC",205078
72,SEABURY,075383
72,"TSALI CARE CENTER",345475
72,"VILLA MARINA HEALTH AND REHAB CTR",525613
72,"ALLURE OF GENESEO",145789
72,"COVINGTON'S CONVALESCENT CENTER",185343
72,"CLARKSDALE NURSING CENTER",255267
72,"HYDE PARK HEALTHCARE CENTER",056435
72,"PIERCE MEMORIAL BAPTIST HOME, INC.",075243
72,"DOUGLAS POST-ACUTE AND REHABILITATION CENTER",445434
72,"ALVARADO CARE CENTER",056157
72,MOOSEHAVEN,106077
72,"GRAYSON NURSING AND REHABILITATION",185177
72,"STEELVILLE SENIOR LIVING",265866
72,"ORCHARD REHABILITATION & HEALTHCARE CENTER",015442
72,"OCEAN POINTE HEALTHCARE CENTER",055155
72,"CRESTVIEW MANOR NURSING AND REHABILITATION",515160
72,"CHOCTAW NATION NURSING HOME",375372
72,"MOOSE LAKE VILLAGE",245491
72,"RIVERSIDE HEALTH & REHABILITATION",275126
72,"GREEN HOUSE COTTAGES OF CARMEL",155846
72,"BEATITUDES CAMPUS",035176
72,"VENTANA BY BUCKNER",676483
72,"UNITED METHODIST COMMUNITIES AT PITMAN",315427
72,"ELM TERRACE GARDENS",395507
72,"KPC PROMISE SKILLED NURSING FACILITY OF WICHITA FA",455901
72,"RESTORACY OF WHITESTOWN, THE",155858
72,"GOOD SAMARITAN SOCIETY - WINDOM",245558
72,"GIDEON CARE CENTER",265409
72,"DOCK TERRACE",395557
72,"SANTE OF NORTH SCOTTSDALE",035286
72,"GARDEN CREST REHABILITATION CENTER",055161
72,"WATERS OF MUNCIE, THE",155443
72,"JESUP HEALTH AND REHAB",115503
72,"SWISS VILLA NURSING AND REHABILITATION",155462
72,"TRELLIS CENTENNIAL",295106
72,"MT PLEASANT HEALTHCARE AND REHABILITATION",445374
72,"SOUTH MARIN HEALTH & WELLNESS CENTER",055093
72,"MCALLEN NURSING CENTER",455560
72,"OAK KNOLL SKILLED NURSING & REHABILITATION CENTER",265680
72,"BERKELEY NURSING & REHAB CENTER",146013
72,"PETER BECKER COMMUNITY",395648
72,"BROOKSIDE RETIREMENT COMMUNITY",175145
72,"LA PALMA NURSING CENTER",555329
72,"PRUITTHEALTH - FORSYTH",115418
72,"HORIZON HEALTH AND REHAB CENTER",445383
72,"LAFOURCHE HOME FOR AGED & INFIRM",195449
72,"BOULDER PARK TERRACE",235526
72,"GOOD SAMARITAN CARE CENTER",265770
72,"THE MANOR, INC",475057
72,"TRUEMAN POINTE CARE CENTER",366374
72,"LAFAYETTE CENTER",305077
72,"MENNONITE MEMORIAL HOME",366144
72,"WI VETERANS HOME AT CHIPPEWA FALLS",525708
72,"MANOR HOUSE CARE CENTER",165325
72,"SELFHELP HOME OF CHICAGO",146009
72,"AROOSTOOK HEALTH CENTER",205018
72,"GREENE COUNTY NURSING HOME",015178
72,"WEST WIND VILLAGE",245262
72,"ALGART HEALTH CARE",366308
72,"APPLEWOOD CENTER",305065
72,"ST ANNS COMMUNITY",335730
72,"MEMPHIS CONVALESCENT CENTER",675970
72,"FAMILY HEALTH & REHABILITATION CENTER",175501
72,"SAGECREST ALZHEIMERS CARE CENTER",676091
72,"DUQUOIN NURSING & REHAB",145008
72,"COUNTRY CLUB CENTER I",365417
72,"MANOR AT CARPENTERS, THE",105660
72,"ARTESIAN HOME",375289
72,"WESTMINSTER VILLAGE - WEST LAFAYETTE",155177
72,"HERITAGE NURSING CENTER-SKILLED NURS BY AMERICARE",265531
72,"PROMEDICA SKILLED NRSG AND REHAB (BEDFORD)",395221
72,"SUN HEALTH GRANDVIEW CARE CENTER",035265
72,"GRANDVIEW CENTER",415020
72,"SAN SABA  NURSING & REHABILITATION",676399
72,"TWIN WILLOWS NURSING CENTER",146070
72,"AZRIA HEALTH REGENCY SQUARE",285076
72,"HILLCREST FIRETHORN",285300
72,"BRIAN CENTER HEALTH & REHABILITATION/WINDSOR",345339
72,"COUNTRY MEADOWS",265734
72,"BENTLEYS EXTENDED CARE",265732
72,"GRAYLING NURSING & REHAB COMMUNITY",235432
72,"GREEN VILLAGE SKILLED NURSING & REHABILITATION LTD",366425
72,"CONCORD VILLAGE SKILLED NURSING & REHABILITATION",366447
72,"ALTERCARE OF CANAL WINCHESTER POST-ACUTE RC",366367
72,"VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC",555132
72,"CANFIELD ACRES LLC DBA WINDSOR HOUSE AT CANFIELD",366460
72,"HILL VIEW RETIREMENT CENTER",365444
72,"REGENCY FLORENCE",385142
72,"AUGUSTA CENTER FOR HEALTH & REHABILITATION, LLC",205077
72,"BRITISH HOME, THE",145827
72,"DIVERSICARE OF COUNCIL GROVE",175239
72,"HERITAGE MANOR  JEWISH HM FOR",365114
72,"CLOVERDALE HEALTHCARE CENTER",055756
72,"MAPLE MANOR REHAB CENTER OF NOVI INC",235669
72,"BERTHA D GARTEN KETCHAM MEMORIAL CENTER",155539
72,"CIMARRON PLACE HEALTH & REHABILITATION CENTER",676087
72,"MINOCQUA HEALTH AND REHAB",525678
72,"GOOD SAMARITAN SOCIETY - RED OAK",165191
72,"GOODWATER HEALTHCARE CENTER",015204
73,"EVERGREEN HEALTHCARE CENTER",365495
73,"AVERA MOTHER JOSEPH MANOR RETIREMENT COMMUNITY",435042
73,"RIVERSIDE HEALTH AND REHABILITATION",115353
73,"EMERALD REHAB AND HEALTHCARE CENTER",395469
73,"PEAK HEALTHCARE AT HARTLEY",215134
73,"PRESTIGE CARE CENTER OF FAIRFIELD",165602
73,"NILES CANYON POST ACUTE",055562
73,"STONEBROOK HEALTH AND REHABILITATION",055800
73,"CREEKVIEW SKILLED NURSING",555895
73,"GARDEN SPOT VILLAGE",396079
73,"DIVERSICARE OF HUTCHINSON",175114
73,"PRAIRIE VIEW HOME",165574
73,"BALLARD NURSING CENTER",375263
73,"MCV HEALTH CARE FACILITIES, INC",365894
73,"PARC PLACE MEDICAL RESORT",375583
73,"FLORENCE HEALTH SERVICES",525358
73,"DEXTER LIVING CENTER",265382
73,"TOWN OF VICI NURSING HOME",375545
73,"WESLEY VILLAGE",146047
73,"BLAIRE HOUSE OF MILFORD",225260
73,"PINNACLE HEALTH & REHAB AT SOUTH PORTLAND",205121
73,"APERION CARE HILLSIDE",145996
73,"ALARIS HEALTH AT THE CHATEAU",315494
73,"NICHOLASVILLE NURSING AND REHABILITATION",185220
73,"ROCKMART HEALTH",115729
73,"RESTORE HEALTH REHABILITATION CENTER",215362
73,"HAZELHURST COURT CARE AND REHABILITATION CENTER",115626
73,"EVENGLOW LODGE",146095
73,"VALLEY VISTA CARE CENTER OF SANDPOINT",135055
73,"BURFORD MANOR",375325
73,"CLEAR VIEW SANITARIUM",555881
73,"PARKVIEW NORTHWEST HEALTHCARE CENTER",366256
73,"CARSON NURSING AND REHABILITATION CENTER",295023
73,"CHOCTAW NURSING AND REHABILITATION CENTER",255347
73,"ENCORE HEALTHCARE AND REHABILITATION CENTER (THE)",195426
73,"COUNTRY CLUB REHAB AND HEALTHCARE CENTER",265645
73,"NORTH DECATUR HEALTH AND REHABILITATION CENTER",115012
73,"GREEN MOUNTAIN NURSING AND REHABILITATION",475040
73,"LITTLE SISTERS OF THE POOR",245524
73,"HEARTHSTONE MANOR",146015
73,"SUNPLEX SUB-ACUTE CENTER",255244
73,"SOLARIS HEALTHCARE DAYTONA",105915
73,"WILLOWBROOKE CTSKDCARECTR ATNORMANDY FARMS ESTATES",395665
73,"SHEARER-RICHARDSON MEMORIAL NURSING HOME",25A162
73,"MARQUIS VERMONT HILLS",385218
73,"WOODHAVEN HALL AT WILLIAMSBURG LANDING",495184
73,"OAK HAMMOCK AT THE UNIVERSITY OF FLORIDA INC",106066
73,"TISHOMINGO COMM LIVING CENTER",255127
73,"EVENTIDE HEARTLAND",355069
73,"GOODWIN HOUSE BAILEY'S CROSSROADS",495171
73,"CARE ONE AT WAYNE - SNF",315477
73,"HARDIN CO NURSING HOME",445372
73,"ARK HEALTHCARE & REHABILITATION AT GOVERNOR’S HOUS",075338
74,"SALEM LUTHERAN HOME",165155
74,"WATERS EDGE VILLAGE",155038
74,"PATRIOT HEIGHTS HEALTH CARE CENTER",455969
74,"OAK VILLAGE HEALTHCARE LTC PARTNERS, INC",676307
74,"DERBY HEALTH & REHABILITATION, LLC",175514
74,"GROVE AT WASHINGTON, THE",395679
74,"SURREY PLACE HEALTHCARE AND REHABILITATION",105629
74,"VALLEY VISTA CARE CENTER OF ST MARIES",135075
74,"NAZARETH LIVING CARE CENTER",675723
74,"BETHANY POINTE HEALTH CAMPUS",155698
74,"CARMI MANOR REHAB & NRSG CTR",146124
74,"MAPLEWOOD NURSING HOME INC",335572
74,"ST. ANTHONY'S CARE CENTER",676462
74,"ALTERCARE COSHOCTON INC.",365890
74,"LAKE POINTE REHABILITATION AND NURSING CENTER",365441
74,"REGENCY ALBANY",385220
74,"KIMBALL FARMS NURSING CARE CENTER",225764
74,"ADAMS COUNTY MANOR",366143
74,"GERIATRIC CENTER OF MANSFIELD",365118
74,"MID VALLEY NURSING & REHABILITATION",676414
74,"NATURE TRAIL HEALTH AND REHAB",146021
74,"MARSHFIELD CARE CENTER FOR REHAB AND HEALTHCARE",265577
74,"GARDENA CONVALESCENT CENTER",056019
74,"EDMONSON CENTER",185401
74,"SOUTH LYON SENIOR CARE AND REHAB CENTER, L L C",235065
74,"REHABILITATION CENTER OF DES MOINES",165268
74,"QUALITY LIFE SERVICES - HENRY CLAY",395906
74,"KERN VALLEY HEALTHCARE DISTRICT DP SNF",555517
74,"MAPLE RIDGE HEALTH CARE CENTER",115543
74,"HAYWARD HILLS HEALTH CARE CENTER",056447
74,"HICKORY NURSING PAVILION",145866
74,"CENTERVILLE HEALTHCARE CENTER",675065
74,"GREENBRIAR NURSING CENTER THE",365854
74,"BRIARFIELD AT ASHLEY CIRCLE",365545
74,"HERITAGE HEALTH SERVICES",525586
74,"SPRINGHURST HEALTH CAMPUS",155767
74,"SUNRISE RETIREMENT COMMUNITY",165473
74,"CARDINAL HILL SKILLED REHABILITATION UNIT",185467
74,"PRESTIGE POST-ACUTE & REHAB CTR - KITTITAS VALLEY",505263
74,"RENAISSANCE REHABILITATION AND HEALTHCARE CENTER",675103
74,"ROLLING GREEN VILLAGE",425160
74,"CANYON TRANSITIONAL REHABILITATION CENTER, LLC",325054
74,"CARLMONT GARDENS NURSING CENTER",555657
74,"OJAI HEALTH & REHABILITATION",055861
74,"LODI NURSING & REHABILITATION",555049
74,"BERTRAM NURSING AND REHABILITATION",676117
74,"PLEASANT VIEW REHAB & HCC",146084
74,"PALOMAR VISTA HEALTHCARE CENTER",055067
74,"MCAULEY HALL HEALTH CARE CENTE",315337
74,"CARE CHOICE OF BOERNE",675678
74,"TOMAH NURSING AND REHAB",525442
74,"BRIAR HILL HEALTH CAMPUS",365387
74,"CRYSTAL CARE CENTER OF MANSFIE",365945
74,"MONTEREAU, INC",375460
74,"WELLBROOKE OF CARMEL",155833
74,"OHIO LIVING ROCKYNOL",365051
74,"EAST RIDGE RETIREMENT VILLAGE INC",105508
74,"THE ESTATES AT GREELEY LLC",245342
74,"PILOT BUTTE REHABILITATION CENTER",385138
74,"HAWTHORN GLEN NURSING CENTER",365813
74,"EMBASSY OF HILLSDALE PARK",395569
74,"ELMWOOD CARE CENTER",555819
74,"BEADLES NURSING HOME",375524
74,"WOODS ON FRENCH CREEK NURSING & REHAB CENTER THE",366426
74,"RIVER'S EDGE REHABILITATION & LIVING CENTER",135020
74,"SUMMER COMMONS",205012
74,"PINE VILLAGE",175414
74,"WOODS HEALTH SERVICES",056083
74,"COMPLETE CARE AT OAK RIDGE LLC",515174
74,"PARKWOOD HEALTH CARE FACILITY",015179
74,"LAKE RIDGE CENTER",505261
74,"SPRINGS VALLEY MEADOWS",155126
74,"CROWELL MEMORIAL HOME",285210
74,"DELTA GRANDE SKILLED NURSING AND REHABILITATION",195530
74,"SCANDINAVIAN HOME INC",415051
74,"LOMOND PEAK NURSING AND REHABILITATION, LLC",46A071
74,"PEARL AT KRUSE WAY, THE",385271
74,"AMERICANA HEALTH & REHAB CTR",505361
74,"CRESTON SPECIALTY CARE",165199
74,"PARK VIEW NURSING CARE CENTER",676079
74,"FARMERSVILLE HEALTH AND REHABILITATION",676424
74,"ROCHELLE GARDENS CARE CENTER",146152
74,"INTEGRITY HC OF COBDEN",145922
74,"DAWSON HEALTH AND REHABILITATION",115483
74,"GIDDINGS RESIDENCE AND REHABILITATION CENTER",675564
74,"OAK RIDGE CARE CENTER",525542
75,"LEXINGTON COURT CARE CENTER",366013
75,"THE PINNACLE REHABILITATION AND NURSING CENTER",366010
75,"SHORELINE HEALTHCARE CENTER",055353
75,"UNIVERSITY NURSING CENTER",155200
75,"CLORIA OAKS POST-ACUTE AND REHABILITATION",445184
75,"SEMINOLE MANOR NURSING HOME",115712
75,"BRYANT HEALTH AND REHABILITATION CENTER",115479
75,"GUILFORD HOUSE, THE",075235
75,"MEEKER MANOR REHABILITATION CENTER, LLC",245361
75,"AICOTA HEALTH CARE CENTER",245363
75,"CREEKSIDE CENTER",555387
75,"MT HEALTHY CHRISTIAN HOME",366025
75,"LEGACY AT COLLEGE HILL",175078
75,"CHETWYNDE HEALTHCARE",225319
75,"CHURCH HOME REHABILITATION AND HEALTHCARE",115708
75,"RUNNINGWATER DRAW CARE CENTER INC",675117
75,"CHESHIRE HOUSE HEALTH CARE FAC",075373
75,"BLAIRE HOUSE OF WORCESTER",225443
75,"WESTMINSTER VILLAGE HEALTH",085032
75,"CHATEAU GIRARDEAU",265142
75,"DELAWARE COURT HEALTH CARE CENTER",365676
75,"GEM TRANSITIONAL",055341
75,"THE RESERVOIR",075407
75,"TORRINGTON CENTER FOR NURSING & REHABILIATION LLC",075105
75,"WOODSIDE VILLAGE CARE CENTER",366028
75,"ST JOHN LUTHERAN HOME",245407
75,"SEABURY NURSING & REHABILITATION",675751
75,"WILLOW SPRINGS CARE AND REHABILITATION",505367
75,"CENTRACARE HEALTH SYSTEM - MELROSE PINE VILLA C C",245396
75,"OAK GROVE MANOR",365837
75,"HERITAGE NURSING AND REHAB CTR",365825
75,"BRIDGEPOINTE HEALTH CAMPUS",155696
75,"CEDAR RIDGE CENTER",205060
75,"MAPLE RIDGE CARE CENTER",525673
75,"FOUR SEASONS OF WASHINGTON NURSING AND REHAB",366417
75,"MULBERRY HEALTHCARE AND REHABILITATION CENT",395618
75,"PINE GROVE HEALTHCARE & WELLNESS CENTRE, LP",055056
75,"RUTH WILSON HURLEY MANOR",375312
75,"LAKES OF MONCLOVA HEALTH CAMPUS THE",366406
75,"CROWN CENTER AT LAUREL LAKE",365793
75,"HERITAGE HEALTH-HOOPESTON",145470
75,"ACCOLADE PAXTON SENIOR LIVING",145449
75,"TWIN CITY HEALTH CARE",155232
75,"AUTUMNWOOD NURSING & REHAB CENTER",365563
75,"BRIGHTON PLACE SPRING VALLEY",055685
75,"THE GROVE POST-ACUTE CARE CENTER",056382
75,"HOLLY HILL HEALTHCARE CENTER",215204
75,"MT CARMEL HOME- KEENS MEMORIAL",285216
75,"MILLER'S MERRY MANOR",155579
75,"SALEM SPRINGLAKE HEALTH & REHABILITATION CENTER",185046
75,"TOPPENISH NURSING & REHAB CENTER",505096
75,"TIMBERLAND RIDGE NURSING & REHABILITATION",366479
75,"IVY AT DAVENPORT",165436
75,"LAKELAND REHAB AND HEALTHCARE CENTER",155596
75,"MARSHALL REHAB & NURSING",146046
75,"ARBOR CARE CENTERS-FULLERTON LLC",285115
75,"ASBURY GARDENS NSG & REHAB",146170
75,"MEMORIAL HOSPITAL LTCU (VILLAGE MANOR)",175244
75,"AUTUMN RIDGE REHABILITATION CENTRE",155162
75,"ELLIOTT NURSING AND REHABILITATION",185415
75,"FORT VALLEY HEALTH AND REHAB",115651
75,"WINDSOR ARBOR VIEW",676206
75,"VANCREST OF URBANA, INC",365437
75,"GULF COAST MEDICAL CENTER SKILLED NURSING UNIT",106122
75,"CONCORD HEALTH & REHAB CTR",366381
75,"FAIR OAKS NURSING & REHAB LLC",245581
75,"ST LUKE COMMUNITY NURSING HOME",275093
75,"GLENDIVE MEDICAL CENTER N H",275067
75,"ROSECREST REHABILITATION AND HEALTHCARE CENTER",425376
75,"OAKWOOD-NORTH BALDWIN'S CENTER FOR LIVING",015417
75,"NUUANU HALE",125024
75,"OHIO LIVING LLANFAIR",365470
75,"CANTON CHRISTIAN HOME",366300
75,"OUR LADY OF HOPE HEALTH CENTER",495311
75,"LUTHERAN COMMUNITY AT TELFORD",395804
75,"BIRCHWOOD CARE CENTER",366159
75,"APOSTOLIC CHRISTIAN HOME INC",366248
75,"ROBINGS MANOR RHC",146011
75,"WINDSOR GARDENS CARE CENTER OF HAYWARD",055434
75,"FAIRPARK HEALTH AND REHABILITATION",445286
75,"PALM TERRACE CARE CENTER",555365
75,"GLEN HAVEN HOME",165530
75,"POST NURSING & REHAB CENTER",675716
75,"FAIR VIEW NURSING HOME",265856
75,"DURHAM-HENSLEY HEALTH AND REHABILITATION",445478
75,"VILLA PINES LIVING CENTER",525351
75,"CONTINUING HEALTHCARE OF TOLEDO",365488
75,"STONEBRIDGE CHILLICOTHE",265785
75,"LAKEPOINT AUGUSTA, LLC",175424
75,"PREMIER ESTATES OF TOLEDO",165450
75,"THE MONTEVISTA AT CORONADO",455705
75,"QHC WINTERSET NORTH, LLC",165497
75,"MISSION HILLS POST ACUTE CARE",056401
75,"LAKESIDE HEALTH AND REHAB",045315
75,"COULTERVILLE REHAB & HCC",145993
75,"WOODHAVEN MANOR NURSING HOME",015177
75,"LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE",015168
75,"COLONIAL TERRACE CARE CENTER",375299
75,"WHARTON NURSING AND REHABILITATION CENTER",675361
75,"AUTUMN LEAVES",675830
75,"IGNITE MEDICAL RESORT OKC, LLC",375412
75,"INDIANOLA REHABILITATION AND HEALTHCARE CENTER",255185
75,"CLAIBORNE COUNTY SENIOR CARE",255192
75,"COMMUNITY CARE CENTER OF HONDO",455676
75,"OAKS AT NORTHPOINTE",366051
75,"REGALCARE AT GREENWICH",075069
75,"CRESTRIDGE CARE CENTER",165516
75,"WESTERWOOD REHABILITATION",365399
75,"WIDOWS HOME OF DAYTON",366178
75,"FOREST HILLS CENTER",365980
75,"BRIDGE CARE SUITES",146160
75,"ROBBINSDALE A VILLA CENTER",245417
75,"ASPIRE PHYSICAL RECOVERY CENTER OF WEST ALABAMA",015465
75,"PREMIER ESTATES OF PIERCE, LLC",285139
75,"DELTA REHABILITATION AND HEALTHCARE CENTER",255228
75,"MEADOWS PARK HEALTH AND REHABILITATION",115726
75,"FARWELL CARE AND REHABILITATION CENTER",675098
76,"AZALEA TRAIL NURSING AND REHABILITATION CENTER",675253
76,"WESTERN SKILLED NURSING AND THERAPY",375259
76,"AVERA MORNINGSIDE HEIGHTS CARE CENTER",245228
76,"ANDERSON NURSING CENTER",675320
76,"GOOD SAMARITAN SOCIETY - WAUKON",165240
76,"ASSUMPTION HOME",245446
76,"OHMAN FAMILY LIVING AT BLOSSOM",366124
76,"TRINITY REHABILITATION & HEALTHCARE CENTER",676439
76,"EASTERN STAR MASONIC HOME",165468
76,"FAIRVIEW REHAB & HEALTHCARE",146032
76,"WESTMINSTER VILLAGE MUNCIE INC",155170
76,"CRESWELL HEALTH AND REHABILITATION CENTER",385182
76,"BRIDGEPORT MEDICAL LODGE",675891
76,"BERTHOUD CARE AND REHABILITATION",065265
76,"WILLOWBROOK REHABILITATION AND CARE CENTER",345466
76,"ACCEL AT LONGMONT",065429
76,"SOMERSET SENIOR LIVING AT STONEGATE",045437
76,"ROSEMONT CENTER",395193
76,"ALICE BYRD TAWES NURSING HOME",215058
76,"CARADAY OF LAMPASAS",676473
76,"AZRIA HEALTH ROSE VISTA",165357
76,"PIONEER RIDGE RETIREMENT COMMUNITY",175445
76,"WINDSOR CHICO CARE CENTER",055516
76,"BLOUNT MEMORIAL TRANS CARE CTR",445404
76,"MAR KA NURSING HOME",145518
76,"RAE ANN GENEVA",366047
76,"TRINITY PLACE",345109
76,"HOME OF THE INNOCENTS",185154
76,"COVE'S EDGE",205067
76,"CLARION WELLNESS AND REHABILITATION CENTER",165362
76,"SHELTON HEALTH & REHAB CENTER",505507
76,"ROSARY CARE CENTER",366279
76,"COURTYARD CARE CENTER",555635
76,"SOLHEIM SENIOR COMMUNITY",555432
76,"TIERRA ROSE CARE CENTER",38E075
76,"OCEANSIDE REHABILITATION AND NURSING CENTER",225456
76,"GREENSPRING VILLAGE",495354
76,"PLUM TREE CARE CENTER",055866
76,"MARKET SQUARE HEALTH CARE CENTER, LLC",205076
76,"COUNTRY CLUB RETIREMENT CENTER",365815
76,"WILLOWS POST ACUTE",555151
76,"MILLER'S MERRY MANOR",155583
76,"WAVENY CARE CENTER",075361
76,"ARLINGTON HEALTH AND REHABILITATION",505351
76,"COURVILLE AT MANCHESTER",305057
76,"VICTORIA FALLS",175520
76,"PRUITTHEALTH - ASHBURN",115491
76,"THE WATERTON AT COWHORN CREEK",675949
76,"CHESTELM HEALTH CARE",075307
76,"CHANDLER THERAPY & LIVING CENTER LLC",375470
76,"NEW HARMONY CARE AND REHAB CENTER",245381
76,"HILAIRE REHAB & NURSING",335040
76,"BRENTWOOD TERRACE HEALTHCARE AND REHABILITATION",676045
76,"HILLCREST MILLARD",285302
76,"GEORGIA MANOR NURSING HOME",675851
76,"VILLAGE SHALOM INC",175441
76,"CRESTWOOD NURSING & REHABILITATION CENTER, INC",415070
76,"WEST ROXBURY HEALTH & REHABILITATION CENTER",225499
76,"ORCHID COVE AT GULFSIDE",105634
76,"BARRY COMMUNITY CARE CENTER",146051
76,"BUCKNER VILLA SIESTA HOME",676013
76,"WHISPERING OAKS",375544
76,"PLANTATION OAKS NURSING & REHABILITATION CENTER",195504
76,"SUNRISE HILL CARE CENTER",165286
76,"OKEMAH CARE CENTER",375420
76,"HILLVIEW HEALTH CENTER",445464
76,"LAGRANDE POST ACUTE REHAB",385211
76,"HAMILTON HEALTHCARE CENTER",455954
76,"WELLINGTON CARE CENTER",675945
76,"WILMINGTON NURSING & REHAB",365228
76,"FIRESTEEL HEALTHCARE CENTER",435109
76,"AZRIA HEALTH BROADWELL",285221
76,"VALLEY VIEW CARE & REHAB CENTER",345426
76,"PARKSIDE NURSING AND REHABILITATION  CENTER",365363
76,"PREMIER ESTATES OF KENESAW, LLC",285166
76,"WEISER CARE OF CASCADIA",135010
76,"LITTLE SISTERS OF THE POOR",146185
76,"CEDAR WOOD VILLA",275053
77,"EMERALD SHORES HEALTH AND REHABILITATION",105148
77,"MARQUIS MILL PARK",385214
77,"DR W F & MADA DUNAWAY MANOR",375526
77,"JONESBORO REHAB & HCC",145905
77,"ACCORDIUS HEALTH AT ASHEVILLE",345010
77,"WYNDMOOR HILLS REHABILITATION AND NURSING CENTER",396115
77,"DIVERSICARE OF CHANUTE",175214
77,"WESTWING PLACE",165619
77,"ENVIVE OF SULLIVAN",155468
77,"PRUITTHEALTH - PANAMA CITY",106121
77,"BAKER-KATZ SKILLED NURSING AND REHABILITATION CTR",225743
77,"GREEN HILL",315416
77,"TITUSVILLE HEALTHCARE AND REHABILITATION CENTER",395901
77,"STEVENS COUNTY HOSPITAL LTCU DBA PIONEER MANOR",17E546
77,"MEADOWBROOK BEHAVIORAL HEALTH CENTER",05A269
77,"WILLOW RIDGE CENTER",445284
77,"AVALON GARDEN",265828
77,"LIFE CARE CENTER OF BURLINGTON",175373
77,"WILLOW WOOD CARE CENTER",465074
77,"THE OAKS AT NORTHPOINTE WOODS",235451
77,"ENVOY OF LAWRENCEVILLE, LLC",495192
77,"THE PRESTON HEALTH CENTER",425325
77,"TALAHI NURSING AND REHAB CENTER",245438
77,"ALMADEN HEALTH AND REHABILITATION  CENTER",056058
77,"CARROLL HEALTHCARE CENTER INC",365579
77,"MILLER'S MERRY MANOR",155321
77,"THE HERITAGE",185434
77,"REDSTONE HIGHLANDS HEALTH CARE",396021
77,"SCENIC MANOR",165472
77,"GOOD SAMARITAN AMBASSADOR",245149
77,"MAINEGENERAL REHAB & LONG TERM CARE - GRAY BIRCH",205054
77,"THE MANOR AT GREENDALE",365337
77,"MEDILODGE OF HOLLAND",235638
77,"ARBORS AT SYLVANIA",366060
77,"LIMA MANOR",365303
77,"CONTINENTAL SPRINGS, LLC",285082
77,"BONHAM NURSING CENTER",395654
77,"BRIDGEPORT HEALTH CARE CENTER",515194
77,"AHC BRIGHT GLADE",445426
77,"WILLIAMSBRIDGE CENTER FOR REHABILITATION AND NRSG",335048
77,"IOWA PARK HEALTHCARE CENTER",675483
77,"GARDEN COURT HEALTH AND REHABILITATION CENTER",195247
77,"QUEEN CITY NURSING CENTER",255166
77,"PARK VIEW REHABILITATION CENTER",165343
77,"ALOIS ALZHEIMER CENTER",366489
