Beds,Provider,"Federal Number"
212,"SHELBY HEALTH AND REHABILITATION CENTER",235506
212,"VINCENTIAN HOME",395034
212,"MARY GRAN NURSING CENTER",345218
212,"ANDREW RESIDENCE",24E116
212,"GOOD SAMARITAN HOME HEALTH CENTER AND RESIDENTIAL",155716
212,"COLUMBUS TRANSITIONAL CARE AND REHABILITATION",155133
212,"ALARIS HEALTH AT ESSEX",315359
213,"ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC",105560
213,"CHAMPAIGN URBANA NRSG & REHAB",145439
213,"GARDENVIEW MANOR",145926
213,"REBEKAH REHAB AND EXTENDED CARE CENTER",335557
213,"HEALTHSOURCE SAGINAW, INC",235150
213,"BALMORAL HOME",145796
213,"APERION CARE WEST CHICAGO",145830
213,"FOREST CITY REHAB & NRSG CTR",145937
213,"BRADLEY HEALTH CARE & REHAB",445141
214,"OUR LADY'S CENTER FOR REHABILITATION & HC",315054
214,"MINNESOTA MASONIC HOME CARE CENTER",245343
214,"BELLA TERRA STREAMWOOD",145701
214,"THE GRAND REHABILITATION AND NURSING AT GREAT NECK",335483
214,"PROMEDICA SKILLED NRSG AND REHAB (SINKING SPRING)",395541
214,"ARDEN PLACE OF BEAUMONT",455001
214,"STONEHILL CARE CENTER",165471
214,"HEDDINGTON OAKS",145961
214,"SIGNATURE HEALTHCARE CENTER OF WATERFORD",105554
214,"THE WOODLANDS HEALTHCARE CENTER",455876
214,"MARQUIS MARIAN ESTATES",385240
214,"BELLA TERRA SCHAUMBURG",145678
214,"SALUD WELLNESS",145372
215,"BELLA TERRA WHEELING",145835
215,"EVANGELICAL HOME - SALINE",235238
215,"WATERS EDGE HEALTHCARE & REHAB",315324
215,"PROVIDENCE MOUNT ST VINCENT",505182
215,"COMPLETE CARE AT BURLINGTON WOODS, LLC",315050
215,"WEST LAWRENCE CARE CENTER, L L C",335737
215,"OAKLAND REHABILITATION AND HEALTHCARE  CENTER",315171
215,"BELLA TERRA LOMBARD",145511
215,"ST MARY'S CENTER FOR REHABILITATION & HEALTHCARE",315060
215,"WARREN BARR NORTH SHORE",145923
215,"ALARIS HEALTH AT CASTLE HILL",315344
215,"BRIA OF WESTMONT",145405
215,"WINDSOR GARDENS CARE CENTER",315178
215,"RIVERSIDE REST HOME",305047
216,"HEALTH CARE CENTER LUCY CORR",495079
216,"AUSTIN OASIS, THE",145834
216,"CHAUTAUQUA NURSING AND REHABILITATION CENTER",335485
216,"SOUTH BOSTON HEALTH & REHAB CENTER",495372
216,"SOUTH HOLLAND MANOR HTH & RHB",145608
216,"SUMMERFORD HEALTH AND REHAB, LLC",015075
216,"HERITAGE HEALTH CARE & REHAB INC",015371
216,"ST CLARE MANOR",195590
216,"LAS COLINAS POST ACUTE",055619
217,"PROMEDICA SKILLED NRSG AND REHAB (BETHLEHEM NORTH)",395527
217,"GREENWICH WOODS REHABILITATION",075309
217,"ALDEN POPLAR CREEK REHAB & HCC",145403
217,"MARTHA T BERRY MCF",235155
217,"SACRED HEART NURSING HOME",225389
218,"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC",315423
218,"ASTORIA NURSING AND REHAB CENTER",056084
218,"SHARON HEALTH CARE WILLOWS",14E888
218,"CHERRY CREEK NURSING CENTER",065146
218,"APERION CARE INTERNATIONAL",146001
218,"CLIFFSIDE REHAB & RESIDENTIAL HEALTH CARE CENTER",335349
219,"MEDILODGE OF HOWELL",235331
219,"CHALET LIVING & REHAB",145670
219,"OCEAN VIEW NURSING & REHABILITATION CENTER, LLC",105038
219,"BARRON CENTER",205011
219,"LARSEN HEALTH CENTER",105966
220,"NURSE CARE OF BUCKHEAD",115129
220,"VETERANS VICTORY HOUSE",425386
220,"RICHARD M CAMPBELL VETERANS NURSING HOME",425301
220,"DARCY HALL OF LIFE CARE",105516
220,"PROVO REHABILITATION AND NURSING",465119
220,"WILLIAMSVILLE SUBURBAN, L L C",335647
220,"JEFFERSON HEALTHCARE CENTER",195272
220,"INLAND VALLEY CARE AND REHABILITATION CENTER",056431
220,"NHC HEALTHCARE, MARYLAND HEIGHTS",265318
220,"CROSS KEYS VILLAGE-BRETHREN HOME COMMUNITY, THE",395108
220,"TROY HEALTH & REHABILITATION CENTER",015213
220,"CHAPIN HOME FOR THE AGING",335631
220,"SUNNYVIEW NURSING AND REHABILITATION CENTER",395788
220,"LAUREL BROOK REHABILITATION AND HEALTHCARE CENTER",315524
220,"BERKSHIRE PLACE",415119
220,"THE GRAND REHABILITATION AND NURSING AT UTICA",335600
221,"BELHAVEN NURSING & REHAB CENTER",145549
221,"ST JOSEPH VILLA",465095
222,"BUENA VIDA NURSING AND REHAB-SAN ANTONIO",455390
222,"ADVENTHEALTH CARE CENTER APOPKA SOUTH",105353
222,"DELMAR GARDENS OF LENEXA",175122
222,"WOODBRIDGE NURSING PAVILION",145792
222,REDBANKS,185124
222,"WESTMORELAND HEALTH AND REHABILITATION CENTER",445114
222,"MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION",015031
222,"MONTECITO POST ACUTE CARE AND REHABILITATION",035135
222,"ANNANDALE  HEALTHCARE CENTER",495155
222,"CONSULATE HEALTH CARE OF NORFOLK",495273
223,"STONEBRIDGE MARYLAND HEIGHTS",265486
223,"LIFE CARE CENTER OF NORTH GLENDALE",035126
223,"RIVIERA HEALTH RESORT",106094
223,"BRIA OF PALOS HILLS",145650
223,"RIVERGATE HEALTH CARE CENTER",235297
224,"THE VOSSWOOD NURSING CENTER",675080
224,"GARDEN VILLA - BLOOMINGTON",155019
224,"COURTYARD NURSING CARE CENTER",225545
225,"AUTUMN LAKE HEALTHCARE POST-ACUTE CARE CENTER",215330
225,"WESTPORT REHABILITATION AND NURSING CENTER",495227
225,"ACCELA REHAB AND CARE CENTER AT SOMERTON",395084
225,"LYNGBLOMSTEN CARE CENTER",245347
225,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",015192
225,"MUNSTER MED-INN",155131
225,"THE LAURELS OF WALDEN PARK",365379
225,"PRINCETON REHAB & HCC",145688
225,"ROYAL SPRINGS HEALTHCARE AND REHAB",295073
225,"ST. CATHERINE CENTER",455983
225,"PROVIDENCE PLACE AT GLENCROFT",035154
225,"MARTINE CENTER FOR REHABILITATION AND NURSING",335424
225,"GLENWOOD HEALTH AND REHABILITATION CENTER",115025
225,"BUSHWICK CENTER FOR REHABILITATION AND HEALTH CARE",335703
226,"ST JOHN NEUMANN CTR FOR REHAB & HEALTHCARE",395182
226,"BRIDGEWAY SENIOR LIVING",145420
226,"ADVANCED CENTER FOR NURSING & REHABILITATION",075348
226,RIVERWOODS,395283
226,"SPRING CREEK POST-ACUTE AND REHABILITATION CENTER",185005
226,"ROCKINGHAM COUNTY NURSING HOME",305046
226,"JAMAICA HOSPITAL NURSING HOME CO INC",335436
227,"BEACHWOOD POST-ACUTE & REHAB",056334
227,"PROMEDICA SKILLED NRSG AND REHAB (BETHLEHEM SOUTH)",395429
227,"HIGHLAND PLACE REHAB AND NURSING CENTER",195350
227,"COMPLETE CARE AT WESTFIELD, LLC",315122
227,"PROMEDICA SKILLED NRSG AND REHAB (EASTON)",395540
227,"PHOENIX CENTER FOR REHABILITATION AND PEDIATRICS",315229
227,"FLUSHING NURSING AND REHABILITATION CENTER",335133
227,"DELMAR GARDENS OF CHESTERFIELD",265170
228,"PARKVIEW NURSING & REHABILITATION CENTER",185171
228,"PRUITTHEALTH - MACON",115288
228,"BEAUMONT REHABILITATION AND HEALTHCARE CENTER",155005
228,"IMMANUEL CAMPUS OF CARE",035250
228,"LIFE CARE CENTER OF ALTAMONTE SPRINGS",105365
228,"ROCKAWAY CARE CENTER",335571
228,"SOUTHPOINT NURSING & REHAB CENTER",145914
229,"THE SHORE WINDS, L L C",335082
229,"ASCENSION CASA SCALABRINI",145956
229,"CAROLTON CHRONIC & CONV HOSP,",075034
230,"MIDDLETOWN PARK REHAB & HEALTH CARE CENTER",335655
230,"UNIQUE REHABILITATION AND HEALTH CENTER LLC",095036
230,"AUTUMN VIEW HEALTH CARE FACILITY L L C",335662
230,"MARY, QUEEN AND MOTHER CENTER",265159
230,"WESTLAND, A VILLA CENTER",235332
230,"ARISTACARE AT CEDAR OAKS",315214
230,"SANDS AT SOUTH BEACH CARE CENTER, THE",105229
230,"CASAS ADOBES POST ACUTE REHAB CENTER",035070
230,"ST JAMES REHABILITATION & HEALTHCARE CENTER",335301
230,"MEADOWVIEW HEALTH & REHAB CENTER",195281
230,"BRANDON NURSING AND REHABILITATION CENTER",255106
230,"THE CITADEL AT WINSTON SALEM",345092
230,"JOSEPH L MORSE HEALTH CENTER INC THE",105801
230,"TRINITY HOMES",355074
230,"ALARIS HEALTH AT CEDAR GROVE",315357
231,"CHICAGO RIDGE SNF",145639
231,"NORTHERN MANOR GERIATRIC CENTER INC",335046
231,"CLARIDGE HEALTHCARE CENTER",145434
231,"PARK AVENUE HEALTHCARE & WELLNESS CENTER",555852
231,"SOUTHVIEW ACRES HEALTHCARE CENTER",245189
231,"LANDMARK OF DES PLAINES REHAB",145334
231,"FATHER MURRAY, A VILLA CENTER",235298
232,"CARVER LIVING CENTER",345434
232,"PROMENADE CARE CENTER",056325
232,"APERION CARE FOREST PARK",145969
232,"BAYSHORE HEALTH CARE CENTER",315252
232,"BRIAR PLACE NURSING",145784
233,"MONTEFIORE HOME THE",365046
233,"GREENCROFT HEALTHCARE",155205
234,"SYMPHONY OF CHICAGO WEST",145661
234,"CHELSEA PLACE CARE CENTER",075299
234,"WEST SIDE CAMPUS OF CARE",455592
234,"ST AUGUSTINE MANOR",365883
234,"TALLADEGA HEALTHCARE CENTER, INC",015162
234,"BARTLEY HEALTHCARE NURSING & REHABILITATION",315288
235,"BUCKINGHAM PAVILION",145285
235,"OXFORD NURSING HOME",335163
235,"CRYSTAL LAKE HEALTHCARE AND REHABILITATION",315125
236,"REGEIS CARE CENTER",335019
236,"INGHAM COUNTY MEDICAL CARE FAC",235015
236,"CARE ONE AT NEW MILFORD",315306
236,"WHISPERING OAKS",105299
236,"THE GRAND REHABILITATION AND NURSING AT BARNWELL",335565
236,"SOUTHWESTERN VETERANS CENTER",39A438
237,"ALAMO HEIGHTS HEALTH AND REHABILITATION CENTER",455467
237,"SUNRISE HEALTH & REHABILITATION CENTER",105441
238,"ALPINE HEALTH AND REHABILITATION OF ASHEBORO",345155
238,"SOUTHEASTERN PENNSYLVANIA VETERAN'S CENTER",39A435
238,"AUTUMN LAKE HEALTHCARE AT RIVERVIEW",215203
238,"MAGNOLIA MANOR METHODIST NSG C",115004
238,"SILVER LAKE SPECIALIZED REHAB AND CARE CENTER",335196
238,"CHAPEL MANOR",395449
238,"GOLDEN GATE REHABILITATION & HEALTH CARE CENTER",335502
239,"FOUR SEASONS LIVING CENTER",265149
239,"ST. FRANCIS CONVALESCENT PAVILION",056394
239,"PREMIER NURSING AND REHABILITATION CENTER",345217
239,"JOYCE EISENBERG KEEFER MEDICAL CENTER D/P SNF",555846
240,"BROTHERS OF MERCY NURSING & REHABILITATION CENTER",335112
240,"PROMENADE REHABILITATION AND HEALTH CARE CENTER",335292
240,"PALM GARDENS CENTER FOR NURSING AND REHABILITATION",335328
240,"CONCOURSE REHABILITATION AND NURSING CENTER INC",335493
240,"SCHENECTADY CENTER FOR REHABILITATION AND NURSING",335014
240,"BRONX PARK REHABILITATION & NURSING CENTER",335358
240,"GLEN BROOK REHABILITATION AND HEALTHCARE  CENTER",395421
240,"CENTRE CARE REHABILITATION AND WELLNESS SERVICES",395779
240,"WASHINGTON VETERAN HOME-RETSIL",505517
240,"FORDHAM NURSING AND REHABILITATION CENTER",335659
240,"NEFFSVILLE NURSING AND REHABILITATION",395205
240,"MOUNTAIN LAUREL HEALTHCARE AND REHABILITATION CTR",395331
240,"SPLIT ROCK REHABILITION AND HEALTH CARE CENTER",335321
240,"RIVERWOOD CENTER",105135
240,"WARREN BARR LIEBERMAN",145931
240,"LACONIA NURSING HOME",335388
240,"BROOKLYN GARDENS NURSING & REHABILITATION CENTER",335070
240,"ASCENSION LIVING ST. CATHERINE LABOURE' PLACE",105358
240,"WESTCHESTER CENTER FOR REHABILITATION & NURSING",335459
240,"MARWOOD MANOR NURSING HOME",235369
240,"HAYM SOLOMON HOME FOR THE AGED",335656
240,"VILLA AT WINDSOR PARK",145970
240,"ROOSEVELT REHABILITATION AND HEALTHCARE CENTER",395537
240,"HAVEN MANOR HEALTH CARE CENTER, L L C",335676
240,"HILLCREST HEALTH CARE AND REHABILITATION CENTER",105495
240,"MAYBROOK HILLS REHABILITATION AND HEALTHCARE CENTE",395514
240,"JOHN J KANE REGIONAL CENTER-RO",395606
240,"THE WARTBURG HOME",335269
240,"VOORHEES CARE & REHABILITATION CENTER, THE",315187
240,"THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT",335674
240,"CASA MORA REHABILITATION AND EXTENDED CARE",105327
240,"COMPLETE CARE AT KRESSON VIEW, LLC",315207
240,"ELEVATE CARE RIVERWOODS",145304
240,"BUENA VIDA REHAB AND NURSING CENTER",335826
240,"GRAND TRAVERSE PAVILIONS",235088
240,"REGENCY CARE OF ARLINGTON, LLC",495114
240,"ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER",335821
240,"ST SOPHIA HEALTH & REHABILITATION CENTER",265120
240,"PARK AVENUE EXTENDED CARE FACILITY",335819
240,"GRACELAND REHABILITATION AND NURSING CARE CENTER",445331
240,"HAMMONTON CENTER FOR REHABILITATION AND HEALTHCARE",315209
240,"TREVECCA CENTER FOR REHABILITATION AND HEALING LLC",445112
240,"BUCKINGHAM AT NORWOOD, THE",315290
240,"SALEM HEALTH & REHABILITATION",495087
240,"DUNWOODY HEALTH AND REHABILITATION CENTER",115270
240,"CORDOVA WELLNESS AND REHABILITATION CENTER",445218
240,"GRAND MANOR NURSING & REHABILITATION CENTER",335744
240,"YORK NURSING AND REHABILITATION CENTER",395687
240,"SAN DIEGO POST-ACUTE CENTER",555659
240,"BRONXCARE SPECIAL CARE CENTER",335753
240,"BELLHAVEN CENTER FOR REHAB AND NURSING CARE",335755
240,"CLARIDGE HOUSE NURSING AND REHABILITATION CENTER",105513
240,"SANDSTONE OF TUCSON REHAB CENTRE",035099
240,"ARISTACARE AT DELAIRE",315200
240,"PARKLANE CARE AND REHABILITATION CENTER",265319
240,"ELMHURST CARE CENTER INC",335814
240,"DEPTFORD CENTER FOR REHABILITATION AND HEALTHCARE",315174
242,"PRESBYTERIAN HOME FOR CENTRAL NEW YORK INC",335546
242,"LAKE CITY NURSING AND REHABILITATION CENTER LLC",115535
242,"KESWICK MULTI-CARE CENTER",215037
242,"ELMS HAVEN CENTER",065238
242,"AVANTARA EVERGREEN PARK",145734
242,"DELMAR GARDENS OF GREEN VALLEY",295041
242,"EVERGREEN COMMONS REHABILITATION AND NURSING CTR",335110
242,"N Y S VETERANS HOME",335097
242,"LEISURE CHATEAU REHABILITATION",315190
243,"TERRACINA POST ACUTE",555350
243,"UNIVERSITY REHAB",145364
243,"WAYNE CENTER FOR NURSING & REHABILITATION",335495
244,"CARLTON AT THE LAKE, THE",145679
244,"REGENCY, A VILLA CENTER",235333
244,"SABAL PALMS HEALTH & REHABILITATION",105694
244,"MEADOWVIEW REHABILITATION AND NURSING CENTER",395296
244,"GROVE AT THE LAKE,THE",145665
245,"GENERATIONS AT ELMWOOD PARK",145419
245,"THE SPRINGS SEARCY",045140
245,"NORTH DADE NURSING AND REHABILITATION CENTER",106133
245,"CENTRAL NURSING HOME",145648
245,"HOPE CREEK NURSING & REHAB",145269
245,"MEADOWBROOK MANOR - NAPERVILLE",145874
246,"DOUGLASVILLE NURSING AND REHABILITATION CENTER",115273
246,"ALDEN LONG GROVE REHAB &HC CTR",145872
247,"HARBORAGE, THE",315307
248,"SYMPHONY OF SOUTH SHORE",145977
248,"MEDILODGE OF STERLING HEIGHTS",235263
248,"LONGLEAF NEURO-MEDICAL TREATMENT CENTER",345192
248,"SYMPHONY OF LINCOLN PARK",145510
248,BETHESDA,245427
249,"VALENCIA HILLS HEALTH AND REHABILITATION CENTER",105301
249,"ALDEN TOWN MANOR REHAB & HCC",145736
249,"SYMPHONY AT MIDWAY",145995
250,"FRIENDSHIP VILLAGE-SCHAUMBURG",145341
250,"M I NURSING & RESTORATIVE CENTER",225154
250,"ALAMEDA CENTER FOR REHABILITATION AND HEALTHCARE",315180
250,"ST JOHNLAND NURSING CENTER INC",335487
250,"N Y S VETERANS HOME IN N Y C",335770
250,"SPECTRUM HEALTH REHAB & NURSING CENTER-FULLER AVE",235075
250,"ANAHEIM HEALTHCARE CENTER, LLC",055984
250,"PRUITTHEALTH - PALMYRA",115628
250,"MISSOURI SLOPE",355059
250,"SHAKER PLACE REHABILITATION AND NURSING CENTER",335425
250,"OUR LADY OF PEACE NURSING CARE RESIDENCE",335843
250,"BUDD TERRACE AT WESLEY WOODS",115682
251,"HEMPSTEAD PARK NURSING HOME",335808
251,"APERION CARE CAPITOL",145160
252,"NEW YORK STATE VETERANS HOME AT MONTROSE",335832
252,"INGLIS HOUSE",395134
252,"BETHANY VILLAGE",365493
252,"LUXOR NURSING AND REHABILITATION AT MILLS POND",335739
252,"ASCENSION LIVING CARROLL MANOR",095034
252,"C M TUCKER JR NURSING CARE",425074
252,"LIFE CARE CENTER OF HILO",125040
252,"LANDMARK OF LOUISVILLE REHABILITATION AND NURSING",185122
253,"FRIENDSHIP HEALTH AND REHAB CENTER",495092
253,"SKYLINE HEALTHCARE CENTER - SAN JOSE",055318
254,"ARARAT NURSING FACILITY",555579
254,"DOUGLAS COUNTY HEALTH CENTER",285019
254,"CARE ONE AT REDSTONE",225299
254,"HALE MAKUA - KAHULUI",125007
254,"BAPTIST VILLAGE, INC.",115615
255,"SOUTH COAST POST ACUTE",055653
255,"JOHN J KANE REGIONAL CENTER-GL",395643
255,"CHELTENHAM NURSING AND REHAB C",395330
255,"TLC CARE CENTER",295071
256,"CHATEAU LIVING CENTER",195184
256,"ST MARY HOME",075085
256,"SILVER HEALTHCARE CENTER",315280
256,"NORTHWELL HEALTH STERN FAMILY CENTER FOR REHAB",335702
256,"AVOCADO POST ACUTE",555076
257,"ENTERPRISE HEALTH & REHABILITATION CENTER",015320
257,"HEBREW CENTER FOR HEALTH AND REHABILITATION",075109
257,"HOLLIDAYSBURG VETERANS HOME",39A437
258,"TEN BROECK COMMONS",335765
258,"WESTWOOD POST ACUTE",055750
258,"ST THERESE HOME",245518
259,"SOUTH SUBURBAN REHAB CENTER",146132
259,"WEST SUBURBAN NURSING & REHAB CENTER",145333
259,"WASHINGTON CTR FOR AGING SVCS",095014
259,"FAIR HAVEN",015076
260,"ST ANTOINE RESIDENCE",415106
260,"ALARIS HEALTH AT HAMILTON PARK",315300
262,"BAPTIST HEALTH NURSING AND REHABILITATION CENTER",335612
262,"LEE MANOR",145382
262,"GLENGARIFF HEALTH CARE CENTER",335211
264,"VICTORIA NURSING & REHABILITATION CENTER, INC.",106031
264,"ST PATRICKS HOME",335011
264,"MASONIC VILLAGE AT BURLINGTON",315166
264,"GOLDEN ACRES LIVING AND REHABILITATION CENTER",675081
265,"ELEVATE CARE WAUKEGAN",145669
265,"CARADAY OF FT. WORTH",455416
265,"IMPERIAL, A VILLA CENTER",235514
265,"REGENCY HERITAGE NURSING AND REHABILITATION CENTER",315367
265,"HILLCREST COMMONS NURSING & REHABILITATION CENTER",225687
266,"THE BRISTOL CARE CENTER",105140
266,"SUNHARBOR MANOR",335559
266,"LIVINGSTON COUNTY CENTER FOR NURSING AND REHAB",335562
266,"LAKE MEAD HEALTH AND REHABILITATION CENTER",295037
266,"SALEM VILLAGE NURSING & REHAB",145618
267,"CLINTON HEALTHCARE  CENTER",215231
267,"CLARK MANOR",145507
268,"ROSWELL NURSING & REHAB CENTER",115422
268,"ALDEN DEBES REHAB & HCC",145142
269,"YORKVIEW NURSING AND REHABILITATION",395168
269,"CARING HEART REHABILITATION AND NURSING CENTER",395819
269,"MIAMI SPRINGS NURSING AND REHABILITATION CENTER",106128
270,"CADIA HEALTHCARE - HYATTSVILLE",215145
270,"FOUR SEASONS NURSING AND REHABILITATION CENTER",335673
271,"MOUNTAIN VIEW, A NURSING AND REHABILITATION CENTE",395045
271,"KING DAVID CENTER FOR NURSING AND REHABILITATION",335545
271,"WARREN BARR GOLD COAST",145336
271,"BEVERLY PARK PLACE HEALTH AND REHAB",445131
272,"BEECHWOOD HOMES",335468
272,"AVENTURA AT TERRACE VIEW",395414
272,"SAMARITAN KEEP NURSING HOME INC",335431
273,"HUDSONVIEW HEALTH CARE CENTER",315112
273,"ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE",395282
274,"ST JOSEPH'S CENTER",075001
274,"LUTHERAN HOME, THE",265359
274,"BON SECOURS MARIA MANOR NURSING CARE CENTER",105688
275,"WARREN BARR ORLAND PARK",145899
275,"GENERATIONS OAKTON PAVILLION",145626
275,"POCOPSON HOME",395384
276,"TERRACE OF HIALEAH, THE",105803
278,"IVY AT GREAT FALLS",275026
278,"GRANDELL REHABILITATION AND NURSING CENTER",335498
278,"CYPRESS GARDEN CENTER FOR NURSING AND REHAB",335446
280,"BOSTICK NURSING CENTER",115732
280,"THE HAMPTONS CENTER FOR REHABILITATION AND NURSING",335850
280,"RICHFIELD: HEALTH CENTER - SALEM",495013
280,"HORIZON CARE CENTER",335738
280,"EMBASSY MANOR AT EDISON NURSING AND REHABILITATION",315279
280,"UNION PLAZA CARE CENTER",335799
280,"REGAL HEIGHTS REHABILITATION AND HEALTH CARE CTR",335820
280,"FULTON COMMONS CARE CENTER INC",335831
280,"TOWNHOUSE CENTER FOR REHABILITATION & NURSING",335798
280,"NEW YORK CENTER FOR REHABILITATION & NURSING",335838
280,"QUEENS BOULEVARD EXTENDED CARE FACILITY",335791
280,"KATHERINE LUTHER RESIDENTIAL HLTH CARE & REHAB",335006
280,"LINDEN CENTER FOR NURSING AND REHABILITATION",335811
280,"AFFINITY SKILLED LIVING AND REHABILITATION CENTER",335839
280,"NORTHEAST CTR FOR REHABILITATION AND BRAIN INJURY",335845
280,"QUALITY CENTER FOR REHABILITATION AND HEALING LLC",445154
280,"RESORT NURSING HOME",335199
280,"MEADOWBROOK CARE CENTER",335796
280,"NASSAU REHABILITATION & NURSING CENTER",335787
280,"GLEN AT WILLOW VALLEY",395956
280,"THE VILLAGE AT RICHARDSON",675109
280,"GOLDEN HILL NURSING AND REHABILITATION CENTER",335451
280,"DIVERSICARE OF LAKE HIGHLANDS",455895
280,"MARIA JOSEPH LIVING CARE CENTER",365322
281,"BROOKLYN CTR FOR REHAB AND RESIDENTIAL HEALTH CARE",335178
282,"TOWN AND COUNTRY HEALTH & REHAB",265001
282,"CLAREMONT NURSING & REHABILITATION CENTER",395660
282,"AUTUMN LAKE HEALTHCARE AT NEW BRITAIN",075292
283,"MORRIS VIEW HEALTHCARE CENTER",315303
284,"CAPITOL HILL HEALTHCARE CENTER",015390
284,"ST CAMILLUS RESIDENTIAL HEALTH CARE FACILITY",335283
284,"INDIANA VETERANS HOME",155787
285,"WILSON HEALTH CARE CENTER",215099
285,"THOMSON-HOOD VETERANS CENTER",185473
286,"CHARLOTTE HALL VETERANS HOME",215161
287,"MEADOWBROOK HEALTHCARE",335438
287,"MORRISTOWN POST ACUTE REHAB AND NURSING CENTER",315157
288,"RIVERGATE TERRACE",235516
288,"PREMIER WASHINGTON REHABILITATION AND NURSING CTR",395577
288,"HALE NANI REHABILITATION AND NURSING CENTER",125011
288,"HOPKINS CENTER FOR REHABILITATION AND HEALTHCARE",335847
290,"NHC HEALTHCARE -  ANDERSON",425052
290,"WALKER METHODIST HEALTH CENTER",245055
290,"MERRIMACK COUNTY NURSING HOME",305056
290,"PREMIER REHAB AND HEALTHCARE",305005
290,"LAKEWOOD HEALTHCARE CENTER",555099
290,"ARKANSAS HEALTH CENTER",04A293
290,"BETHESDA DILWORTH",265764
292,"NORRIDGE GARDENS",145329
293,"AUTUMN WOODS RESIDENTIAL HLTH",235427
293,"LANCASTER REHABILITATION CENTER",285275
294,"UNITY HEALTH AND REHABILITATION CENTER",105510
294,"SYMPHONY OF MORGAN PARK",145764
294,"LANDMARK OF RICHTON PARK REHAB & NSG CTR",145424
295,"CROWN HEIGHTS CENTER FOR NURSING AND REHAB",335609
295,"NEW GOUVERNEUR HOSPITAL S N F",335461
296,"ST JOSEPH'S MANOR (DBA ENTITY OF HRHS)",395006
296,"ASCENSION RESURRECTION PLACE",145324
296,"DEANWOOD REHABILITATION AND WELLNESS CENTER",095019
296,"UNITED HEBREW GERIATRIC CENTER",335621
296,"IMMACULATEMARYCENTER FOR REHABILITATION&HEALTHCARE",395338
296,"WINDSOR PALMS CARE CENTER OF ARTESIA",555565
297,"MOUNTAIN CITY NURSING & REHABILITATION CENTER",395582
297,"SYMPHONY ENCORE",145625
297,"CRESTWOOD REHABILITATION CTR",145718
297,"THE COMMONS ON ST ANTHONY, A S N F & SHORT T R C",335382
298,"ELEVATE CARE NORTHBROOK",145171
298,"MEADOWBROOK MANOR",145710
298,"BROOMALL REHABILITATION AND NURSING CENTER",395078
298,"CHRISTIAN HEALTH CARE CENTER",315376
298,"BROOKHAVEN REHAB & HEALTH CARE CENTER L L C",335582
299,"BALANCED HEALTHCARE",105390
299,"SUNNYSIDE NURSING CENTER",056488
299,"WELLSPRINGS POST ACUTE CENTER",056039
299,"VILLA RANCHO BERNARDO CARE CENTER",555318
300,"WENTWORTH REHAB & HCC",145429
300,"NEW JERSEY VETERANS MEMORIAL VINELAND",315496
300,"WILLOW POINT REHABILITATION AND NURSING CENTER",335291
300,"STATEN ISLAND CARE CENTER",335561
300,"ROSEWOOD REHAB AND HEALTHCARE CENTER",265786
300,"THE NEW JEWISH HOME, SARAH NEUMAN",335296
300,"CATHOLIC MEMORIAL HOME",225448
300,"MULBERRY CREEK NURSING AND REHAB CENTER",495426
300,"ELMWOOD HILLS HEALTHCARE CENTER LLC",315159
300,"ALDEN LAKELAND REHAB & HCC",145450
300,"KEI-AI LOS ANGELES HEALTHCARE CENTER",555438
300,"PLEASANT RIDGE MANOR EAST/WEST",395361
300,"HILLSBOROUGH COUNTY NURSING HOME",305048
300,"RUNNELLS CENTER FOR REHABILITATION & HEALTHCARE",315009
300,"CARMEL RICHMOND HEALTHCARE AND REHAB CENTER",335455
300,"GENERATIONS AT REGENCY",145237
300,"THE PARAMOUNT AT SOMERS REHAB AND NURSING CENTER",335261
300,"EAST NECK NURSING & REHABILITATION CENTER",335681
300,"THE PAVILION AT SUNNY HILLS",555733
300,"HIGHPOINTE ON MICHIGAN HEALTH CARE FACILITY",335834
301,"CAMBRIA CARE CENTER",395828
301,"VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF",555095
